country_name,year,party_name,populism,minority_rights,political_pluralism,anti_elitism,respect_opponents,gender_equality
Japan,1986,Clean Government Party / New Komeito,0.447,1.629,1.764,0.037,0.922,-0.596
Japan,1990,Clean Government Party / New Komeito,0.447,1.629,1.764,0.037,0.922,-0.596
Japan,1993,Clean Government Party / New Komeito,0.447,1.629,1.764,0.037,0.922,-0.596
Japan,2000,Clean Government Party / New Komeito,0.453,1.169,1.76,0.079,0.228,-0.268
Japan,2003,Clean Government Party / New Komeito,0.474,1.169,1.76,0.208,0.909,-0.268
Japan,2005,Clean Government Party / New Komeito,0.474,1.169,1.76,0.208,0.909,-0.268
Japan,2009,Clean Government Party / New Komeito,0.456,1.169,1.76,0.089,0.909,-0.268
Japan,2012,Clean Government Party / New Komeito,0.456,1.169,1.76,0.089,0.909,-0.268
Japan,2014,Clean Government Party / New Komeito,0.453,1.169,1.76,0.089,0.909,-0.268
Japan,2017,Clean Government Party / New Komeito,0.453,1.169,1.76,0.089,0.909,-0.268
Japan,1972,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,2.005,-1.469
Japan,1976,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,2.005,-1.469
Japan,1979,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.981,-1.469
Japan,1980,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.965,-1.469
Japan,1983,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.45,-1.469
Japan,1986,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.45,-1.469
Japan,1990,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.999,-0.587
Japan,1993,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,1.489,-0.562
Japan,1996,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,-0.184,-0.562
Japan,2000,Liberal Democratic Party,0.071,-1.027,1.736,-1.921,0.514,-0.562
Japan,2003,Liberal Democratic Party,0.111,-1.027,1.736,-1.647,0.508,-0.562
Japan,2005,Liberal Democratic Party,0.182,-1.873,0.985,-1.248,0.508,-0.562
Japan,2009,Liberal Democratic Party,0.101,-1.865,1.763,-1.549,-0.113,-0.562
Japan,2012,Liberal Democratic Party,0.162,-1.891,1.763,-1.251,-1.301,-0.562
Japan,2014,Liberal Democratic Party,0.134,-1.891,1.008,-1.522,-1.301,-0.562
Japan,2017,Liberal Democratic Party,0.134,-1.891,0.972,-1.522,-1.301,-0.562
Japan,2012,Your Party,0.532,-0.847,0.985,0.584,0.158,-2.277
Japan,1996,Democratic Party of Japan,0.576,0.168,1.769,0.807,0.112,-0.282
Japan,2000,Democratic Party of Japan,0.595,0.168,1.769,0.975,0.112,-0.282
Japan,2003,Democratic Party of Japan,0.594,0.168,1.769,0.837,-0.196,-0.282
Japan,2005,Democratic Party of Japan,0.594,0.168,1.769,0.837,-0.767,-0.282
Japan,2009,Democratic Party of Japan,0.707,-0.318,1.769,0.993,-1.019,-0.282
Japan,2012,Democratic Party of Japan,0.405,0.166,1.769,0.069,0.514,-0.282
Japan,2014,Democratic Party of Japan,0.464,0.166,1.769,0.221,0.193,-0.282
Japan,2012,Japan Restoration [Innovation] Party,0.554,-0.852,1.755,0.973,0.164,-1.466
Japan,2014,Japan Restoration [Innovation] Party,0.554,-0.35,1.755,0.973,0.915,-1.466
Japan,2017,Japan Restoration [Innovation] Party,0.554,-0.357,1.755,0.973,0.915,-1.466
Japan,2017,Party of Hope,0.452,-1.234,0.971,-0.219,-1.013,-0.007
Japan,2017,Constitutional Democratic Party of Japan,0.535,2.365,1.714,0.382,-1.809,0.462
Burma/Myanmar,1974,Burma Socialist Programme Party,0.2,-2.678,-3.765,-1.495,1.15,-2.943
Burma/Myanmar,1978,Burma Socialist Programme Party,0.197,-2.678,-3.765,-1.495,1.15,-1.999
Burma/Myanmar,1981,Burma Socialist Programme Party,0.197,-2.678,-3.765,-1.495,1.15,-1.999
Burma/Myanmar,1985,Burma Socialist Programme Party,0.197,-2.678,-3.765,-1.495,1.15,-1.999
Burma/Myanmar,1993,Union Solidarity and Development Party,0.362,-2.647,-2.882,-0.471,0.423,-1.42
Burma/Myanmar,1998,Union Solidarity and Development Party,0.362,-2.647,-2.882,-0.471,0.423,-1.42
Burma/Myanmar,2003,Union Solidarity and Development Party,0.362,-2.647,-2.882,-0.471,0.423,-1.42
Burma/Myanmar,2008,Union Solidarity and Development Party,0.362,-2.647,-2.882,-0.471,0.423,-1.42
Burma/Myanmar,2010,Union Solidarity and Development Party,0.362,-2.647,-1.914,-0.471,0.423,-1.42
Burma/Myanmar,2015,Union Solidarity and Development Party,0.362,-1.492,-1.27,-0.482,-2.773,-2.131
Burma/Myanmar,2010,United Democratic Front,0.621,-0.084,0.747,1.219,0.727,-0.41
Burma/Myanmar,1990,National League for Democracy,0.828,0.697,1.994,1.979,2.325,0.331
Burma/Myanmar,2015,National League for Democracy,0.782,-0.334,1.992,1.52,2.363,0.317
Burma/Myanmar,1988,National Unity Party,0.182,-1.368,-2.471,-1.503,0.216,-1.444
Burma/Myanmar,1990,National Unity Party,0.185,-1.343,-2.471,-1.476,0.216,-1.479
Burma/Myanmar,2010,National Unity Party,0.577,-0.103,0.172,0.375,0.996,-1.409
Burma/Myanmar,2010,Shan Nationalities Democratic Party,0.44,1.413,0.727,-0.094,0.732,-0.38
Russia,1993,Agrarian Party of Russia,0.684,-0.692,-0.541,1.164,0.352,-1.467
Russia,1993,Communist Party ot the Russian Federation,0.854,-2.007,-1.586,2.124,0.017,-1.11
Russia,1995,Communist Party ot the Russian Federation,0.879,-2.007,-1.244,2.468,0.017,-1.11
Russia,1999,Communist Party ot the Russian Federation,0.878,-2.095,-1.047,2.468,0.017,-1.11
Russia,2003,Communist Party ot the Russian Federation,0.841,-2.095,-1.047,1.988,0.513,-0.519
Russia,2007,Communist Party ot the Russian Federation,0.829,-1.659,-1.047,1.872,0.513,-0.519
Russia,2011,Communist Party ot the Russian Federation,0.829,-1.659,-1.047,1.872,0.513,-0.519
Russia,2016,Communist Party ot the Russian Federation,0.825,-1.674,-1.069,1.822,0.514,-0.519
Russia,1993,Democratic Party of Russia,0.399,-0.12,0.367,-0.23,1.409,-0.812
Russia,1999,Fatherland – All Russia,0.365,-0.747,-0.939,-0.194,0.78,-1.1
Russia,1999,Unity,0.201,-0.759,-0.76,-1.366,0.732,-0.042
Russia,2007,Just Russia,0.555,-0.249,-0.27,0.365,0.931,-0.243
Russia,2011,Just Russia,0.555,-0.249,-0.27,0.365,0.931,0.026
Russia,2016,Just Russia,0.615,-0.244,-0.255,0.793,0.934,0.404
Russia,1993,Liberal Democratic Party of Russia,0.888,-2.622,-2.331,2.457,-1.893,-1.917
Russia,1995,Liberal Democratic Party of Russia,0.918,-2.622,-1.783,2.996,-1.893,-1.892
Russia,1999,Liberal Democratic Party of Russia,0.929,-2.622,-1.783,3.269,-1.906,-1.892
Russia,2003,Liberal Democratic Party of Russia,0.904,-2.622,-1.633,2.699,-1.906,-1.172
Russia,2007,Liberal Democratic Party of Russia,0.892,-2.146,-1.633,2.503,-1.714,-1.172
Russia,2011,Liberal Democratic Party of Russia,0.843,-2.146,-1.633,2.04,-1.714,-1.172
Russia,2016,Liberal Democratic Party of Russia,0.827,-1.975,-1.621,1.864,-1.72,-1.172
Russia,2003,Motherland -- National Patriotic Union,0.693,-2.102,-1.341,1.579,-0.28,-0.841
Russia,1995,Our Home - Russia,0.133,-0.523,-0.717,-1.754,1.141,-1.121
Russia,1993,Party of Russian Unity and Accord,0.274,-0.282,-0.029,-0.532,1.27,-1.494
Russia,1993,"Russian United Democratic Party """"Yabloko""""",0.366,1.433,2.163,0.542,2.2,0.606
Russia,1995,"Russian United Democratic Party """"Yabloko""""",0.376,1.433,2.163,0.703,2.2,0.466
Russia,1999,"Russian United Democratic Party """"Yabloko""""",0.353,1.409,2.175,0.395,2.185,0.484
Russia,1993,Russia’s Democratic Choice,0.227,0.27,1.242,-0.768,1.408,-0.236
Russia,1999,Union of Right Forces,0.22,1.15,1.526,0.453,1.712,0.934
Russia,2003,United Russia,0.188,-1.764,-0.673,-1.461,0.926,0.146
Russia,2007,United Russia,0.097,-1.676,-1.224,-2.056,0.598,0.146
Russia,2011,United Russia,0.097,-1.676,-1.571,-2.056,0.598,0.146
Russia,2016,United Russia,0.097,-1.649,-1.678,-2.056,0.513,0.146
Russia,1993,Women of Russia,0.367,0.735,0.324,-0.452,1.556,4.559
Russia,1970,Communist Party of the Soviet Union,0.088,-2.738,-4.308,-2.137,1.178,-0.681
Russia,1974,Communist Party of the Soviet Union,0.088,-2.738,-4.308,-2.137,1.178,-1.006
Russia,1979,Communist Party of the Soviet Union,0.088,-2.738,-4.308,-2.137,1.178,-1.006
Russia,1984,Communist Party of the Soviet Union,0.088,-2.738,-3.8,-2.137,1.178,-1.006
Russia,1989,Communist Party of the Soviet Union,0.133,-2.755,-3.541,-1.855,1.245,-0.682
Albania,1991,Democratic Party of Albania,0.385,0.803,0.943,0.17,-3.561,-0.858
Albania,1992,Democratic Party of Albania,0.385,0.803,0.943,0.17,-3.561,-0.858
Albania,1996,Democratic Party of Albania,0.164,0.803,-1.813,-1.528,-3.561,-0.858
Albania,1997,Democratic Party of Albania,0.164,0.803,-0.579,-1.528,-3.561,-0.858
Albania,2001,Democratic Party of Albania,0.543,0.803,0.298,0.928,-3.561,-0.858
Albania,2005,Democratic Party of Albania,0.543,0.803,0.298,0.928,-2.641,-0.189
Albania,2009,Democratic Party of Albania,0.237,0.803,0.298,-0.572,-2.641,0.936
Albania,2013,Democratic Party of Albania,0.237,0.803,0.298,-0.572,-2.641,0.936
Albania,2017,Democratic Party of Albania,0.528,0.803,0.884,2.095,-2.641,0.895
Albania,1996,Albanian National Front Party,0.067,0.189,0.006,-2.316,-2.044,-0.798
Albania,1996,Republican Party of Albania,0.142,0.832,-0.415,-1.492,-1.617,-0.868
Albania,2001,Republican Party of Albania,0.299,0.816,0.218,0.197,-0.011,-0.809
Albania,2005,Republican Party of Albania,0.299,0.816,0.218,0.197,-0.011,-0.809
Albania,2009,Republican Party of Albania,0.136,0.816,0.218,-1.513,-0.011,-0.191
Albania,2013,Republican Party of Albania,0.136,0.184,0.218,-1.513,-0.011,-0.826
Albania,1997,Social Democratic Party of Albania,0.14,0.824,0.282,-1.473,-0.029,-0.833
Albania,2005,Social Democratic Party of Albania,0.23,0.833,0.244,-0.611,-0.002,-0.901
Albania,2005,Agrarian Party,0.167,0.819,0.24,-1.486,0.025,-0.855
Albania,2005,New Democratic Party,0.092,0.787,0.264,-1.516,-1.563,-0.892
Albania,1991,Socialist Party of Albania,0.179,0.813,-1.847,-1.514,-2.696,-0.842
Albania,1992,Socialist Party of Albania,0.179,0.813,0.895,-1.514,-0.013,-0.842
Albania,1996,Socialist Party of Albania,0.299,0.813,0.895,-0.559,-0.013,-0.842
Albania,1997,Socialist Party of Albania,0.23,0.813,0.231,-0.559,-0.013,-0.842
Albania,2001,Socialist Party of Albania,0.144,0.813,0.231,-1.445,-0.013,-0.84
Albania,2005,Socialist Party of Albania,0.389,0.813,0.231,0.178,-0.013,-0.84
Albania,2009,Socialist Party of Albania,0.447,0.228,0.231,0.811,-1.597,0.909
Albania,2013,Socialist Party of Albania,0.447,0.228,0.934,0.811,-1.597,0.909
Albania,2017,Socialist Party of Albania,0.065,0.228,0.268,-2.316,-1.597,1.399
Albania,2005,Socialist Movement for Integration,0.142,0.828,0.248,-1.491,-1.586,-0.224
Albania,2009,Socialist Movement for Integration,0.142,0.828,0.248,-1.491,-1.586,0.873
Albania,2013,Socialist Movement for Integration,0.142,0.828,0.248,-1.491,-1.586,1.818
Albania,2017,Socialist Movement for Integration,0.212,0.828,0.901,-0.785,-1.586,2.844
Albania,2017,"Party for Justice, Integration and Unity",0.142,0.835,0.258,-1.439,-2.681,-0.835
Albania,1970,Party of Labour / Albanian Workers' Party,0.863,-1.252,-4.04,1.866,-0.889,-0.725
Albania,1974,Party of Labour / Albanian Workers' Party,0.863,-1.252,-4.04,1.866,-0.889,-0.725
Albania,1978,Party of Labour / Albanian Workers' Party,0.863,-1.244,-4.04,1.866,-0.889,-0.725
Albania,1982,Party of Labour / Albanian Workers' Party,0.863,-0.75,-4.04,1.866,-0.889,-0.725
Albania,1987,Party of Labour / Albanian Workers' Party,0.863,-0.75,-4.04,1.866,-0.889,-0.725
Egypt,1984,New Wafd Party,0.507,-0.16,-0.204,0.271,0.582,-1.181
Egypt,1987,New Wafd Party,0.507,-0.16,0.06,0.271,0.582,-1.181
Egypt,2011,New Wafd Party,0.511,-0.164,-0.295,0.299,0.557,-0.395
Egypt,2015,New Wafd Party,0.511,-0.164,-0.295,0.299,0.378,-1.189
Egypt,1976,National Democratic Party,0.333,-1.528,-2.561,-0.717,-0.424,-1.701
Egypt,1979,National Democratic Party,0.333,-1.528,-3.421,-0.717,-1.06,-1.701
Egypt,1984,National Democratic Party,0.285,-1.528,-3.051,-0.975,-1.06,-1.193
Egypt,1987,National Democratic Party,0.285,-1.528,-2.927,-0.975,-1.285,-0.386
Egypt,1990,National Democratic Party,0.264,-1.528,-2.657,-0.975,-1.089,-0.386
Egypt,1995,National Democratic Party,0.274,-1.528,-2.657,-0.975,-1.311,-0.386
Egypt,2000,National Democratic Party,0.274,-1.528,-2.952,-0.975,-1.311,-0.104
Egypt,2005,National Democratic Party,0.209,-1.528,-3.239,-1.3,-1.311,-0.104
Egypt,2010,National Democratic Party,0.209,-1.528,-3.172,-1.3,-1.311,-0.104
Egypt,1987,Muslim Brotherhood,0.874,-0.198,-0.582,2.232,-1.549,-2.471
Egypt,2011,Al-Nour Party,0.724,-0.929,-0.215,1.935,-1.498,-1.573
Egypt,2011,Freedom and Justice Party,0.873,-0.952,-0.403,2.237,-1.353,-1.576
Egypt,1971,Arab Socialist Union,0.625,0.161,-1.289,0.413,-0.223,-1.714
Egypt,2011,Free Egyptians Party,0.376,0.46,0.001,-0.621,0.08,-1.185
Egypt,2015,Free Egyptians Party,0.376,0.46,-0.413,-0.621,0.08,-1.185
Egypt,1979,Socialist Labor Party,0.878,0.531,-0.389,2.767,0.568,-1.746
Egypt,1987,Socialist Labor Party,0.847,0.497,-0.53,2.242,0.577,-1.747
Egypt,2015,Nation's Future Party,0.393,-0.88,-1.166,-0.487,-1.522,-0.598
Egypt,1976,Liberal Socialists Party,0.74,-0.122,-0.575,1.577,0.574,-1.775
Egypt,1987,Liberal Socialists Party,0.74,-0.162,-0.587,1.575,0.59,-1.747
Egypt,2011,Egyptian Social Democratic Party,0.596,0.114,0.312,0.41,1.327,-0.097
Yemen,1993,General People's Congress,0.205,-0.938,-0.72,-1.44,-1.542,-1.043
Yemen,1997,General People's Congress,0.217,-0.895,-1.057,-1.336,-2.561,-0.18
Yemen,2003,General People's Congress,0.262,-0.895,-1.204,-1.129,-2.43,-0.222
Yemen,1993,Yemeni Congregation for Reform,0.361,-0.989,-1.088,-0.618,-1.938,-3.622
Yemen,1997,Yemeni Congregation for Reform,0.375,-0.878,-1.078,-0.397,-2.387,-1.763
Yemen,2003,Yemeni Congregation for Reform,0.452,-0.806,-0.843,-0.109,-2.163,-1.253
Yemen,1993,Yemeni Socialist Party,0.744,-0.615,-0.192,1.215,-0.975,0.345
Colombia,2006,Alternative Democratic Pole,0.931,1.638,0.973,3.258,-1.832,-0.444
Colombia,2010,Alternative Democratic Pole,0.914,1.638,0.973,3.258,-1.832,-0.177
Colombia,1970,Colombian Liberal Party,0.417,-0.876,-1.436,-0.305,-0.308,-1.55
Colombia,1974,Colombian Liberal Party,0.53,-0.876,-0.855,0.328,-0.308,-1.55
Colombia,1978,Colombian Liberal Party,0.489,-0.876,-0.609,0.126,-0.308,-1.55
Colombia,1982,Colombian Liberal Party,0.519,0.013,-0.189,0.331,0.006,-1.176
Colombia,1986,Colombian Liberal Party,0.565,0.013,0.162,0.683,-0.322,-0.936
Colombia,1990,Colombian Liberal Party,0.542,0.013,0.162,0.505,-0.156,-0.936
Colombia,1991,Colombian Liberal Party,0.518,0.162,0.607,0.33,-0.156,-0.628
Colombia,1994,Colombian Liberal Party,0.56,0.362,0.048,0.638,-1.193,-0.628
Colombia,1998,Colombian Liberal Party,0.509,0.362,0.095,0.275,-1.061,-0.41
Colombia,2002,Colombian Liberal Party,0.517,0.577,0.095,0.321,-0.461,-0.41
Colombia,2006,Colombian Liberal Party,0.54,0.37,0.173,0.496,-0.773,-0.41
Colombia,2010,Colombian Liberal Party,0.52,0.535,0.173,0.333,-0.474,-0.271
Colombia,2014,Colombian Liberal Party,0.52,0.535,0.609,0.333,-0.695,0.434
Colombia,2018,Colombian Liberal Party,0.485,-0.078,0.239,0.115,-0.025,-0.639
Colombia,2006,Radical Change,0.312,-0.838,-0.061,-0.516,-0.92,-0.14
Colombia,2010,Radical Change,0.278,-0.838,-0.061,-0.772,-0.589,-0.64
Colombia,2014,Radical Change,0.26,-0.838,0.032,-0.946,-0.522,0.166
Colombia,2018,Radical Change,0.331,-0.838,-0.272,-0.538,-0.745,-0.651
Colombia,2006,Social Party of National Unity,0.371,-0.326,0.183,-0.289,-0.484,0.151
Colombia,2010,Social Party of National Unity,0.39,-0.326,0.229,-0.271,-0.135,-0.283
Colombia,2014,Social Party of National Unity,0.41,0.04,0.658,-0.226,-1.73,0.435
Colombia,2018,Social Party of National Unity,0.471,0.04,0.658,0.197,-0.695,0.13
Colombia,1970,Colombian Conservative Party,0.202,-2.232,-1.692,-1.383,-0.091,-1.933
Colombia,1974,Colombian Conservative Party,0.297,-2.232,-1.198,-0.835,-0.091,-1.933
Colombia,1978,Colombian Conservative Party,0.297,-2.232,-0.826,-0.835,-0.462,-1.933
Colombia,1982,Colombian Conservative Party,0.34,-1.846,-0.283,-0.628,-0.462,-1.609
Colombia,1986,Colombian Conservative Party,0.299,-1.387,0.07,-0.845,-0.791,-1.609
Colombia,1990,Colombian Conservative Party,0.299,-1.387,0.07,-0.845,-0.791,-1.609
Colombia,1991,Colombian Conservative Party,0.299,-1.852,0.51,-0.845,-0.791,-1.609
Colombia,1994,Colombian Conservative Party,0.299,-1.852,-0.19,-0.845,-1.948,-1.609
Colombia,1998,Colombian Conservative Party,0.331,-1.852,0.02,-0.629,-1.828,-0.412
Colombia,2002,Colombian Conservative Party,0.294,-1.852,0.02,-0.853,-0.774,-0.412
Colombia,2006,Colombian Conservative Party,0.294,-1.897,0.095,-0.853,-1.1,-0.391
Colombia,2010,Colombian Conservative Party,0.294,-1.961,0.095,-0.853,-1.1,0.068
Colombia,2014,Colombian Conservative Party,0.293,-1.961,0.095,-0.855,-1.012,0.665
Colombia,2018,Colombian Conservative Party,0.339,-1.961,0.095,-0.597,-0.458,0.512
Colombia,1998,Coalition,0.321,-0.189,-0.125,-0.758,0.734,-2.483
Colombia,2002,Coalition,0.277,-0.727,-0.125,-0.986,0.729,-2.044
Colombia,2010,National Integration Party,0.118,-1.934,-0.752,-1.821,-0.58,-1.966
Colombia,1991,Democratic Alliance - 19th of April Movement,0.968,1.997,0.903,3.28,-2.665,-1.206
Colombia,1991,National Salvation Movement,0.425,-1,1.294,0.601,-0.397,-1.926
Colombia,1974,National Popular Alliance,0.939,-0.291,0.578,2.925,-1.308,-0.773
Colombia,1978,National Popular Alliance,0.916,-0.291,0.578,2.527,-1.308,-0.306
Colombia,2014,Democratic Centre,0.295,-1.672,-0.187,-0.945,-1.789,2.009
Colombia,2018,Democratic Centre,0.356,-1.672,-0.128,-0.625,-1.363,2.009
Colombia,2018,Green Alliance,0.669,1.114,0.97,1.324,0.399,2.073
Colombia,1986,New Liberalism,0.82,0.702,1.347,1.987,-0.949,-2.118
Poland,1991,Democratic Left Alliance,0.339,1.277,0.875,-0.777,0.817,0.203
Poland,1993,Democratic Left Alliance,0.399,1.277,1.435,-0.426,0.817,0.542
Poland,1997,Democratic Left Alliance,0.264,1.277,1.435,-1.093,0.817,0.542
Poland,2001,Democratic Left Alliance,0.389,1.277,1.99,-0.418,1.46,0.542
Poland,2005,Democratic Left Alliance,0.309,1.277,1.99,-0.897,1.065,0.542
Poland,2011,Democratic Left Alliance,0.416,1.554,1.989,-0.339,1.033,0.519
Poland,2015,Democratic Left Alliance,0.405,1.287,1.989,-0.339,0.633,1.191
Poland,2019,Democratic Left Alliance,0.47,2.519,1.989,0.068,0.263,1.495
Poland,1991,Christian National Union,0.574,-0.496,0.87,0.638,-0.546,-1.265
Poland,1993,Christian National Union,0.514,-0.562,0.87,0.351,-0.242,-0.895
Poland,1991,Liberal Democratic Congress,0.201,1.964,2.032,-0.818,1.369,-1.117
Poland,1991,Polish People's (Peasants') Party,0.507,0.26,0.425,0.071,1.126,-0.849
Poland,1993,Polish People's (Peasants') Party,0.463,0.26,1.403,-0.182,1.126,-0.849
Poland,1997,Polish People's (Peasants') Party,0.392,0.44,2.004,-0.509,1.126,-0.849
Poland,2001,Polish People's (Peasants') Party,0.447,0.44,2.004,-0.237,1.041,-0.849
Poland,2005,Polish People's (Peasants') Party,0.432,0.44,2.004,-0.237,1.041,-0.849
Poland,2007,Polish People's (Peasants') Party,0.481,0.44,2.004,-0.028,1.108,-0.674
Poland,2011,Polish People's (Peasants') Party,0.432,0.44,2.004,-0.293,1.108,-0.674
Poland,2015,Polish People's (Peasants') Party,0.444,0.44,1.431,-0.236,1.199,-0.674
Poland,2019,Polish People's (Peasants') Party,0.479,0.619,2.002,-0.022,1.199,-0.692
Poland,2001,Self-Defense of the Republic Poland,0.983,-1.072,0.148,3.692,-2.609,-0.455
Poland,2005,Self-Defense of the Republic Poland,0.983,-1.072,0.148,3.692,-2.609,-0.455
Poland,2011,Palikot's Movement,0.316,1.691,1.411,0.624,0.365,0.141
Poland,1989,Solidarity,0.815,0.876,1.378,1.708,-0.335,-0.359
Poland,1991,Solidarity,0.743,0.894,1.999,1.199,0.326,-0.704
Poland,1997,Solidarity Electoral Action of the Right,0.645,0.446,1.995,0.692,-0.207,-0.34
Poland,2001,Solidarity Electoral Action of the Right,0.547,0.446,1.419,0.215,-0.207,-0.34
Poland,1972,Democratic Party,0.105,-2.016,-2.468,-2.012,-1.076,-1.245
Poland,1976,Democratic Party,0.105,-2.016,-2.468,-2.012,-1.076,-1.245
Poland,1980,Democratic Party,0.105,-2.016,-2.468,-2.012,-1.076,-1.245
Poland,1985,Democratic Party,0.105,-1.685,-2.246,-2.012,-1.076,-1.245
Poland,1989,Democratic Party,0.105,-1.115,-0.86,-2.012,-0.65,-1.245
Poland,1972,United People's Party,0.195,-1.998,-2.498,-1.526,-1.089,-1.413
Poland,1976,United People's Party,0.195,-1.998,-2.498,-1.526,-1.089,-1.413
Poland,1980,United People's Party,0.195,-1.998,-1.934,-1.526,-1.089,-1.413
Poland,1985,United People's Party,0.195,-1.998,-2.486,-1.526,-1.089,-1.413
Poland,1989,United People's Party,0.346,-1.194,-1.097,-0.869,-0.635,-1.413
Poland,1993,Labour Union,0.513,1.967,1.999,0.147,1.584,0.024
Poland,2001,Civic Platform,0.33,1.563,2.013,0.215,1.193,0.897
Poland,2005,Civic Platform,0.335,1.563,2.013,0.02,1.193,0.897
Poland,2007,Civic Platform,0.256,1.159,1.438,-0.63,0.882,1.237
Poland,2011,Civic Platform,0.204,1.159,1.438,-1.088,1.179,1.524
Poland,2015,Civic Platform,0.321,1.55,1.438,-0.191,-0.06,1.524
Poland,2019,Civic Platform,0.343,1.965,1.972,0.09,-0.06,1.829
Poland,1991,Peasants Agreement,0.574,-0.084,0.7,0.388,0.22,-1.329
Poland,1972,Polish United Workers' Party,0.236,-2.995,-4.125,-1.342,-2.564,-1.093
